geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
14840,-21.36347334469749,-48.229587976936905,guariba,SP
14850,-21.359825797059035,-48.074061141625414,pradópolis,SP
14810,-21.7799130586488,-48.15873047832029,araraquara,SP
14825,-21.68669916769112,-48.083866333299795,santa lúcia,SP
14805,-21.74803777538577,-48.18568145766173,araraquara,SP
14807,-21.804092165313143,-48.16047347190231,araraquara,SP
14815,-21.950693746413034,-48.00206978588495,ibaté,SP
14801,-21.790819123151877,-48.1846140024087,araraquara,SP
14900,-21.594103987229534,-48.810961818308016,itapolis,SP
14920,-21.78064185968705,-48.56605796412159,nova europa,SP
14930,-21.994073588322774,-48.389222697726716,boa esperança do sul,SP
14940,-21.757225105309487,-48.82954113566024,ibitinga,SP
14960,-21.469798590230276,-49.22220561413068,novo horizonte,SP
14907,-21.446557199012133,-48.78737039593602,tapinas,SP
14910,-21.73706334787352,-48.68756876841965,tabatinga,SP
14990,-21.279388401875305,-49.40913063937496,irapuã,SP
14980,-21.342362942399813,-49.499695438816765,sales,SP
14955,-21.620537763726286,-49.074897522354085,borborema,SP
14935,-22.039168711574963,-48.338877795076094,trabiju,SP
15010,-20.813082057131897,-49.381694148617115,sao jose do rio preto,SP
15081,-20.844594599992316,-49.362175189668434,são josé do rio preto,SP
15014,-20.819328822546677,-49.37741346526811,sao jose do rio preto,SP
15061,-20.809993737205186,-49.349368088276776,são josé do rio preto,SP
15020,-20.81996749205299,-49.40283380080573,sao jose do rio preto,SP
15091,-20.8342859612165,-49.40245091314245,são josé do rio preto,SP
15035,-20.81246603282517,-49.41446163525753,sao jose do rio preto,SP
15030,-20.797090886287933,-49.38788857242233,sao jose do rio preto,SP
15092,-20.830737280559973,-49.413457816349336,são josé do rio preto,SP
15053,-20.778151516852766,-49.366025165940314,são josé do rio preto,SP
15084,-20.830662017396886,-49.37770364394913,são josé do rio preto,SP
15041,-20.790323217115294,-49.417575157640925,são josé do rio preto,SP
15076,-20.831587223054296,-49.353223510480525,são josé do rio preto,SP
15043,-20.787391766369907,-49.399517849857,são josé do rio preto,SP
15057,-20.791363671656647,-49.34552069057695,são josé do rio preto,SP
15080,-20.83124324802106,-49.36971475398079,são josé do rio preto,SP
15052,-20.762162622929903,-49.36427441942274,são josé do rio preto,SP
15055,-20.794119855219673,-49.36508501869367,são josé do rio preto,SP
15050,-20.789478291868758,-49.37253553969783,são josé do rio preto,SP
15060,-20.801439517603367,-49.36742035589658,sao jose do rio preto,SP
15063,-20.80737493129363,-49.33520395050506,sao jose do rio preto,SP
15047,-20.764034668587946,-49.40421693925206,sao jose do rio preto,SP
15062,-20.8292059931259,-49.33975263763167,sao jose do rio preto,SP
15051,-20.779572805653018,-49.36934135434548,sao jose do rio preto,SP
15040,-20.79995306660428,-49.41565063181747,sao jose do rio preto,SP
15046,-20.777240342210597,-49.362582086603005,sao jose do rio preto,SP
15077,-20.850687070555015,-49.33860112554583,sao jose do rio preto,SP
15045,-20.7803738191745,-49.39299131669759,sao jose do rio preto,SP
15038,-20.839913785494172,-49.39653311549312,são josé do rio preto,SP
15056,-20.775268947940475,-49.33790860894257,sao jose do rio preto,SP
15093,-20.854033400409232,-49.41098154661531,sao jose do rio preto,SP
15090,-20.835452621333808,-49.394873802443605,sao jose do rio preto,SP
15086,-20.842730455726247,-49.38207892563311,sao jose do rio preto,SP
15085,-20.835986831054747,-49.38690753642422,sao jose do rio preto,SP
15064,-20.787978738987974,-49.286034069464606,sao jose do rio preto,SP
15070,-20.81782961288389,-49.36231608746928,sao jose do rio preto,SP
15075,-20.819688856532295,-49.35366747505022,sao jose do rio preto,SP
15042,-20.791043533381725,-49.432636393899465,sao jose do rio preto,SP
15044,-20.7814388678981,-49.41833527147287,sao jose do rio preto,SP
15054,-20.785820844880405,-49.35912445484873,sao jose do rio preto,SP
15013,-20.830532041608446,-49.32431728068437,são josé do rio preto,SP
15025,-20.806161986073374,-49.388730089274326,são josé do rio preto,SP
15015,-20.819947748501612,-49.37575292303074,são josé do rio preto,SP
15115,-20.917201808214944,-49.451017112869714,bady bassitt,SP
15150,-20.769804823883046,-49.71206694241199,monte aprazivel,SP
15102,-20.699174948218655,-49.092758625315746,sao jose do rio preto,SP
15130,-20.815076028650985,-49.50708905066377,mirassol,SP
15155,-20.884314634454395,-49.57184637092641,jaci,SP
15170,-20.623598862555692,-49.652213976522745,tanabi,SP
15108,-20.65916079014622,-49.388218259661315,ipigua,SP
15154,-20.68326474868028,-49.689783118793244,engenheiro balduino,SP
15105,-21.0446099971916,-49.375735075775,potirendaba,SP
15190,-20.69348856528162,-50.04261717535816,nhandeara,SP
15120,-20.84420542506165,-49.63131363169895,neves paulista,SP
15160,-20.785226355577603,-49.814494639690594,poloni,SP
15110,-20.79480168004737,-49.22450484124209,guapiaçu,SP
15131,-20.811510502211757,-49.52890704878265,mirassol,SP
15140,-20.73722270637502,-49.58224447403391,bálsamo,SP
15137,-20.822551191718293,-49.49204269570385,mirassol,SP
15200,-21.057516900223234,-49.68942273137555,jose bonifacio,SP
15240,-20.9130636724761,-49.77837790526357,nipoã,SP
15285,-20.96526446439699,-50.22560815659851,lourdes,SP
15230,-21.234285185067634,-49.64324499792749,adolfo,SP
15270,-20.80449505133417,-49.96373121913364,macaubal,SP
15260,-21.032859172376934,-49.92786790215047,planalto,SP
15275,-20.852638220979436,-50.090813786435966,monções,SP
15290,-21.067434714193855,-50.144448317957064,buritama,SP
15265,-21.05020752229421,-50.0526948824236,zacarias,SP
15220,-21.184825915224767,-49.57922444757246,mendonça,SP
15300,-20.647193986964396,-50.3626784455628,general salgado,SP
15385,-20.428728716409072,-51.339955617934834,ilha solteira,SP
15380,-20.50084308969728,-51.0262576937123,suzanapolis,SP
15355,-20.64810672252342,-50.66000865797058,guzolandia,SP
15360,-20.68968533053278,-50.92338240329289,sud mennucci,SP
15340,-20.856310890268905,-50.26126306741182,nova luzitania,SP
15310,-20.64567525845382,-50.22337353249375,mágda,SP
15315,-20.513939894791246,-50.35284720019661,sao joao de iracema,SP
15367,-23.106241494540207,-50.377957047095386,bandeirantes d'oeste,SP
15370,-20.641784210141182,-51.10783450259556,pereira barreto,SP
15320,-20.676733569192287,-50.149059651275685,floreal,SP
15330,-20.79775478295905,-50.19109826778352,gastão vidigal,SP
15390,-20.642940852244557,-51.50728175666697,itapura,SP
15350,-20.684102669129654,-50.55493724664941,auriflama,SP
15400,-20.737416931837807,-48.90895120306143,olimpia,SP
15450,-20.6081644562396,-49.29805907727272,onda verde,SP
15410,-20.87792303444621,-48.81083126249008,cajobi,SP
15490,-20.03227290488483,-49.40537144928939,paulo de faria,SP
15495,-19.981764588294325,-49.679603384128,riolândia,SP
15460,-20.340620456764224,-49.19857517926917,icém,SP
15440,-20.536206896215887,-49.32113589711547,nova granada,SP
15425,-20.981449164220194,-48.83684003005532,embaúba,SP
15470,-20.38952054295786,-49.434655405503705,palestina,SP
15480,-20.18524213757736,-49.352848631016705,orindiúva,SP
15420,-20.49624895381191,-48.9455684114077,guaraci,SP
15500,-20.42009621470562,-49.97134811358096,votuporanga,SP
15505,-20.42278872127445,-49.96680245800398,votuporanga,SP
15502,-20.416945931270686,-49.984954578012484,votuporanga,SP
15525,-20.305991533548113,-50.01115068147623,parisi,SP
15540,-20.32133154751638,-49.90855487631705,alvares florence,SP
15550,-20.299354261495328,-49.73274683570156,americo de campos,SP
15580,-19.9756132774764,-50.13439239768762,mira estrela,SP
15560,-20.184841591248325,-49.70303113720554,pontes gestal,SP
15530,-20.48020587758452,-49.77610512226492,cosmorama,SP
15503,-20.398296722821552,-49.973280914545064,votuporanga,SP
15520,-20.42191592599202,-50.08277146459052,valentim gentil,SP
15570,-20.081577407785627,-49.91252514965635,cardoso,SP
15501,-20.43201643280858,-49.97480890746888,votuporanga,SP
15600,-20.283897827434032,-50.25001542133985,fernandopolis,SP
15601,-20.293308845020384,-50.25631824612264,fernandopolis,SP
15650,-20.285512968145653,-50.39744037678086,estrela doeste,SP
15630,-20.249019180478523,-50.11025425817824,pedranopolis,SP
15670,-19.943093999380782,-50.536768813273625,populina,SP
15603,-20.28637273901182,-50.24110190831361,fernandópolis,SP
15625,-20.359227542332306,-50.175587072519846,meridiano,SP
15620,-20.146249894672952,-50.195675808873624,macedônia,SP
15685,-20.001381831777167,-50.37530967221641,ouroeste,SP
15690,-19.97883307151934,-50.28801538245821,indiapora,SP
15700,-20.26953602346351,-50.54302654712763,jales,SP
15704,-20.280437217198706,-50.5514156517016,jales,SP
15768,-20.245550338689522,-50.69013593805437,santa salete,SP
15707,-20.253224455985617,-50.5498881494832,jales,SP
15770,-20.235517523569627,-50.889657178453696,três fronteiras,SP
15710,-20.36020918110786,-50.6953022780213,são francisco,SP
15730,-20.441274363835504,-50.82285214801933,marinópolis,SP
15720,-20.415817857000512,-50.76235434159978,palmeira d oeste,SP
15745,-20.09940528529807,-50.58696385925427,paranapua,SP
15780,-20.144650964683777,-50.8317828180983,santa rita d oeste,SP
15750,-20.030108989429078,-50.72856835389458,santa albertina,SP
15790,-20.172710091561516,-51.001069507533465,rubinéia,SP
15775,-20.222506107167323,-50.898951478157905,santa fé do sul,SP
15785,-20.09269302659826,-50.92710515252476,santa clara d'oeste,SP
15735,-20.453714282706738,-50.88294720407826,aparecida d oeste,SP
15773,-20.383907555031744,-50.94522629426525,nova canaa paulista,SP
15718,-20.44046285757944,-50.52193556297222,pontalinda,SP
15760,-20.246349911025895,-50.64345994736299,urânia,SP
15706,-20.269941669388913,-50.55882809566198,jales,SP
15755,-20.053710176770636,-50.47593546260911,turmalina,SP
15703,-20.278896947590173,-50.54205349075667,jales,SP
15800,-21.140377172004897,-48.974685953180646,catanduva,SP
15890,-20.95404536327871,-49.17401101920071,uchoa,SP
15823,-21.169210700818567,-49.10985805938253,elisiario,SP
15802,-21.143447427740806,-48.99473317750192,catanduva,SP
15804,-21.12158408750517,-48.96993970836541,catanduva,SP
15806,-21.13255926581573,-48.95878604472631,catanduva,SP
15870,-21.05183853226838,-49.05964918511663,catiguá,SP
15808,-21.143598601327525,-48.94693654466063,catanduva,SP
15840,-21.31461544759868,-49.05537942757926,itajobi,SP
15828,-21.086301282731718,-48.80492155623186,palmares paulista,SP
15820,-21.095410745733822,-48.66385482519782,pirangi,SP
15860,-21.08242274881478,-49.24010218018227,ibirá,SP
15825,-21.019361504641193,-48.774597299952134,paraíso,SP
15845,-21.25718405034634,-49.13030926601734,marapoama,SP
15850,-21.203874427835526,-49.293004621685924,urupês,SP
15830,-21.184293388942844,-48.90794885804376,pindorama,SP
15880,-20.963197128320044,-49.03239991119523,tabapua,SP
15885,-20.995248745884858,-48.91932878336276,novais,SP
15811,-21.17846380764809,-48.99948275767014,catanduva,SP
15803,-21.128825822130015,-48.99329081911958,catanduva,SP
15810,-21.153573763319606,-48.97127396660095,catanduva,SP
15807,-21.123919377550845,-48.95109155793942,catanduva,SP
15805,-21.122698540890152,-48.963451732657475,catanduva,SP
15868,-21.081026351979624,-49.24164245159575,termas de ibira,SP
15813,-21.12887335989424,-49.01726943140035,catanduva,SP
15895,-20.904429443000755,-49.2684514801572,cedral,SP
15801,-21.137519285186606,-48.98165307163289,catanduva,SP
15900,-21.40582275157874,-48.50486993338258,taquaritinga,SP
15970,-21.461822086424647,-48.391289984225416,santa ernestina,SP
15915,-21.67833949858253,-48.03558139493443,aparecida de monte alto,SP
15940,-21.267084579820697,-48.68662501644835,fernando prestes,SP
15995,-21.599322145177357,-48.38895965939098,matão,SP
15997,-21.592199868113465,-48.35687534985632,matão,SP
15950,-21.243769353241,-48.80481087256052,santa adélia,SP
15991,-21.640129476149053,-48.33333436719986,matao,SP
15910,-21.263620439091937,-48.49505431143,monte alto,SP
15920,-21.17179346024246,-48.63075904397234,vista alegre do alto,SP
15953,-21.975891484603356,-47.675090169220525,santa adélia,SP
15930,-21.324934748246676,-48.631678364990236,cândido rodrigues,SP
15990,-21.60481834318393,-48.366179918726566,matão,SP
15993,-21.62163142581421,-48.36440607318354,matão,SP
15980,-21.5193808950024,-48.39245717341273,dobrada,SP
15960,-21.189753494151446,-48.787837849143685,ariranha,SP
15903,-21.448305905380284,-48.57495884443414,taquaritinga,SP
15996,-21.588417660636097,-48.37469089084717,matao,SP
16010,-21.208310512673346,-50.44024019566684,aracatuba,SP
16075,-21.185790142355682,-50.45932956379761,araçatuba,SP
16011,-21.206203060726228,-50.42423825171533,aracatuba,SP
16072,-21.20167760177908,-50.45835958147322,araçatuba,SP
16020,-21.222352569398964,-50.446868921018535,aracatuba,SP
16021,-21.22748787448614,-50.45592031498342,aracatuba,SP
16025,-21.213878729894393,-50.45405842296036,araçatuba,SP
16015,-21.21261636271595,-50.434025432973705,aracatuba,SP
16026,-21.217299580875476,-50.468592046085284,araçatuba,SP
16050,-21.196353498426788,-50.442679101291375,aracatuba,SP
16022,-21.232743911381792,-50.46381174241436,aracatuba,SP
16078,-21.170407853570868,-50.47037263146677,aracatuba,SP
16052,-21.171983456129567,-50.44122005076557,aracatuba,SP
16055,-21.192993408875207,-50.42870123855456,araçatuba,SP
16057,-21.172758118750394,-50.45055170340749,aracatuba,SP
16018,-21.228059943945155,-50.436734837039104,araçatuba,SP
16070,-21.199992824844063,-50.47888386786172,aracatuba,SP
16056,-21.186774168869174,-50.428345847883755,aracatuba,SP
16013,-21.218447435045476,-50.41592159170591,araçatuba,SP
16071,-21.20564285652181,-50.46528096547765,aracatuba,SP
16016,-21.232151412095455,-50.42328276921461,araçatuba,SP
16074,-21.193585863884064,-50.45285678518019,aracatuba,SP
16012,-21.211912625225132,-50.4038382645058,araçatuba,SP
16130,-21.106694841071054,-50.197509132823086,santo antonio do aracangua,SP
16200,-21.29508648617139,-50.34318827343979,birigui,SP
16202,-21.285976361159925,-50.320526634549495,birigui,SP
16220,-21.530165206856097,-50.55255132432655,gabriel monteiro,SP
16250,-21.560394568460257,-50.446232034447114,clementina,SP
16204,-21.303149812574347,-50.35415429802588,birigüi,SP
16290,-21.50403180486514,-50.3219627277635,brauna,SP
16206,-21.28756385510698,-50.35866478045844,birigui,SP
16205,-21.307466167806925,-50.36524765450358,birigui,SP
16210,-21.402974377686462,-50.47485386319767,bilac,SP
16208,-21.244883680727135,-50.32219195367088,birigui,SP
16260,-21.355608751024228,-50.284583653302015,coroados,SP
16230,-21.592136913063644,-50.59892573387385,piacatu,SP
16270,-21.3822221442278,-50.20917051985427,glicério,SP
16207,-21.302371350894017,-50.37638906698663,birigui,SP
16201,-21.271322876837885,-50.32997294770924,birigüi,SP
16203,-21.29684220064007,-50.32492111628571,birigüi,SP
16300,-21.420608298737406,-50.076294507053994,penapolis,SP
16303,-21.42911721539504,-50.07215445189586,penapolis,SP
16305,-21.42960101836434,-50.08812514566306,penapolis,SP
16308,-21.410930461967745,-50.08044340926446,penapolis,SP
16309,-21.397558990296414,-50.08029154142287,penapolis,SP
16306,-21.414475503508548,-50.08861463746823,penápolis,SP
16304,-21.436451729201863,-50.077135817975574,penápolis,SP
16360,-21.460683894370888,-49.94729114113036,avanhandava,SP
16370,-21.541103753844038,-49.85705971240372,promissão,SP
16340,-21.675548528689546,-50.328223159009674,luiziania,SP
16301,-21.426723364576905,-50.06502093278847,penápolis,SP
16402,-21.676029536046887,-49.73300638500433,lins,SP
16400,-21.673838773123897,-49.758269584389275,lins,SP
16480,-21.90997953797039,-49.896172250557186,guaimbê,SP
16406,-21.65681003775792,-49.765017649354256,lins,SP
16430,-21.62224001421957,-49.79572111333585,guaicara,SP
16440,-21.460220644870105,-49.57720678011323,sabino,SP
16401,-21.6634310439013,-49.74257747036268,lins,SP
16450,-21.79968037337855,-49.93132280148564,getulina,SP
16403,-21.689892450394712,-49.74510695562919,lins,SP
16500,-21.802644003752366,-49.60191220739819,cafelandia,SP
16570,-21.89448708171438,-49.58907207547029,guarantã,SP
16600,-21.996521655762805,-49.45442298624276,pirajui,SP
16660,-21.736937554424376,-49.35807459581052,pongaí,SP
16670,-22.097699688942836,-49.43836391240282,presidente alves,SP
16640,-21.901262418619652,-49.356838571590075,balbinos,SP
16680,-22.15763646825084,-49.33219333308877,avaí,SP
16700,-21.250677306054747,-50.64652522262234,guararapes,SP
16750,-21.302088810402157,-50.734994778732506,rubiácea,SP
16790,-21.273104879776337,-50.8113045140263,bento de abreu,SP
16800,-21.1319222734799,-51.10300715867033,mirandopolis,SP
16850,-21.167415438025316,-51.04370412188553,lavinia,SP
16880,-21.22595158311101,-50.8668989178847,valparaíso,SP
16900,-20.905631953979096,-51.38183446483031,andradina,SP
16920,-20.867354287153855,-51.490946419116945,castilho,SP
16902,-20.905415133397064,-51.35881716576753,andradina,SP
16940,-21.107561050741538,-51.491342998877094,nova independência,SP
16903,-20.901118042995922,-51.39512039050405,andradina,SP
16980,-21.033486881901577,-51.2079763231552,guaraçaí,SP
16950,-20.992296243095666,-51.27791994739831,murutinga do sul,SP
16901,-20.894531362786218,-51.37346285380099,andradina,SP
17010,-22.319738744536735,-49.07231234849615,bauru,SP
17031,-22.32384871920096,-49.020791668106526,bauru,SP
17051,-22.33075666362694,-49.099926731912035,bauru,SP
17021,-22.298658814829334,-49.07720899124415,bauru,SP
17018,-22.361332531510406,-49.051475920681746,bauru,SP
17016,-22.341492531933497,-49.070797424475366,bauru,SP
17014,-22.334903199659614,-49.07537868611656,bauru,SP
17025,-22.303124080872248,-49.052529955597215,bauru,SP
17033,-22.331897559613424,-49.03138224340858,bauru,SP
17047,-22.33816367693761,-49.04305652294653,bauru,SP
17035,-22.322115362156048,-49.00057519020383,bauru,SP
17012,-22.335794241117835,-49.060285349500404,bauru,SP
17055,-22.336851144497395,-49.1103039539164,bauru,SP
17053,-22.36707732048463,-49.073969442756216,bauru,SP
17057,-22.323223703526345,-49.12111466530709,bauru,SP
17027,-22.286693373932696,-49.032952096591025,bauru,SP
17063,-22.30991330783317,-49.089633939888834,bauru,SP
17065,-22.31431365955007,-49.11801626676485,bauru,SP
17023,-22.28255520407315,-49.057071288460044,bauru,SP
17067,-22.310031978834374,-49.102691037914774,bauru,SP
17026,-22.294833509678856,-49.045893583219296,bauru,SP
17024,-22.297117585394822,-49.062778211571114,bauru,SP
17039,-22.306693159518343,-48.99931334562905,bauru,SP
17034,-22.309539823334724,-49.026498765660634,bauru,SP
17032,-22.322376551794772,-49.02911455199251,bauru,SP
17030,-22.321734562254246,-49.045943797566764,bauru,SP
17054,-22.347246904283956,-49.08994561333706,bauru,SP
17056,-22.35373497338313,-49.101402852523776,bauru,SP
17066,-22.306795719579274,-49.11173746947294,bauru,SP
17011,-22.331857507150502,-49.05415905877918,bauru,SP
17015,-22.326469213453525,-49.07273685717992,bauru,SP
17022,-22.276520307999963,-49.07455093628358,bauru,SP
17020,-22.30639329254375,-49.06652690758663,bauru,SP
17060,-22.3149982885858,-49.082627456950654,bauru,SP
17050,-22.325417105888878,-49.094141754476844,bauru,SP
17064,-22.304558217914757,-49.089611131293886,bauru,SP
17017,-22.34747705204817,-49.05981339534141,bauru,SP
17052,-22.34118396395999,-49.09523560810242,bauru,SP
17013,-22.320975420268198,-49.060529938541954,bauru,SP
17150,-22.57807210421951,-49.40335898887547,paulistania,SP
17110,-21.986768683858266,-48.821503755439124,bauru,SP
17160,-22.029579525173414,-48.91354082026344,arealva,SP
17180,-21.8922876961255,-49.02177536232528,iacanga,SP
17190,-21.8811605491646,-49.26737241608115,reginópolis,SP
17120,-22.470466346179492,-48.98601087578645,agudos,SP
17201,-22.29442694714548,-48.55838161207956,jau,SP
17202,-22.300523985211896,-48.560145439299006,jau,SP
17220,-22.36558137937011,-48.667608150871224,jau,SP
17214,-22.288198256383808,-48.51269200555426,jau,SP
17203,-22.303194760837215,-48.57120952191641,jau,SP
17205,-22.293012054350278,-48.56832103016477,jau,SP
17206,-22.26661816541511,-48.56710186945724,jau,SP
17212,-22.317136797989942,-48.5469357565262,jau,SP
17207,-22.28372486607663,-48.55781445916545,jau,SP
17210,-22.285167763311556,-48.53492702612015,jau,SP
17270,-22.196114616056366,-48.77809821353731,boracéia,SP
17260,-21.98203130427444,-48.80522694200688,itaju,SP
17240,-22.142219355054525,-48.52815843466532,bocaina,SP
17290,-22.514469160938592,-48.7170867269542,macatuba,SP
17211,-22.30211915605763,-48.54301773962733,jaú,SP
17208,-22.273590188667285,-48.554854221365304,jaú,SP
17250,-22.074148535297052,-48.74036120641809,bariri,SP
17209,-22.27520445828759,-48.54351531693987,jaú,SP
17213,-22.311933079793405,-48.579120086757385,jaú,SP
17230,-22.23462437539583,-48.722201765701435,itapuí,SP
17204,-22.29250520601293,-48.57807517313708,jaú,SP
17280,-22.34765692342897,-48.784457094946575,pederneiras,SP
17300,-22.367915204565954,-48.386431580987924,dois corregos,SP
17370,-22.569555909330923,-48.15584254474699,santa maria da serra,SP
17350,-22.516237465130065,-48.56269830729326,igaraçu do tietê,SP
17340,-22.48556553236239,-48.559732299050395,barra bonita,SP
17310,-22.250351684575868,-48.38464116202757,guarapua,SP
17320,-22.413558559591173,-48.451272212846014,mineiros do tiete,SP
17380,-22.281994475802826,-48.125013141323244,brotas,SP
17360,-22.431600418313536,-48.169860325244414,torrinha,SP
17400,-22.211504279344837,-49.65889489492282,garca,SP
17440,-22.527306691612136,-49.66160801683484,ubirajara,SP
17450,-22.293086834677972,-49.55155461046118,gália,SP
17410,-22.082549512589758,-49.71818863345409,alvaro de carvalho,SP
17490,-22.414628763136527,-49.13963782961241,piratininga,SP
17420,-22.415009635623704,-49.81726336538645,lupercio,SP
17470,-22.41525653942833,-49.406069912187206,duartina,SP
17455,-22.360305345468408,-49.521103743360264,fernao,SP
17475,-22.43116765438548,-49.521707560988034,lucianópolis,SP
17480,-22.456451283206917,-49.33787478617282,cabrália paulista,SP
17512,-22.15965869801695,-49.96291385964826,marilia,SP
17502,-22.223465520844062,-49.95876536886098,marilia,SP
17519,-22.22957314665748,-49.93635734431006,marilia,SP
17500,-22.21767858675863,-49.95026188116088,marilia,SP
17525,-22.235866928822862,-49.966439924652,marilia,SP
17570,-22.1538461974624,-50.09395033021277,oriente,SP
17510,-22.197080425429355,-49.95229180601936,marilia,SP
17507,-22.19093160822899,-49.96362862495301,marilia,SP
17505,-22.202869532028885,-49.968502927697564,marilia,SP
17521,-22.239252057355387,-49.916579917069534,marilia,SP
17526,-22.23477608439834,-49.9775554996235,marilia,SP
17523,-22.253348108882054,-49.9368474699987,marilia,SP
17514,-22.18666315319238,-49.92666126848375,marilia,SP
17540,-22.439840555246324,-49.92085093785964,ocauçu,SP
17590,-21.798944627088968,-50.24015392940028,queiroz,SP
17580,-22.10382234183429,-50.17865403974127,pompeia,SP
17560,-22.22233771303718,-49.8224103971056,vera cruz,SP
17516,-22.223105233560744,-49.92679662311621,marília,SP
17524,-22.241615344839108,-49.932023494913786,marília,SP
17533,-22.19158157320952,-49.975151117006554,marília,SP
17515,-22.211039267541018,-49.938901509300194,marília,SP
17522,-22.249495820364054,-49.93022189333372,marília,SP
17511,-22.179042870390354,-49.95714629868135,marília,SP
17506,-22.203528690173485,-49.9593274612585,marília,SP
17513,-22.203511553437593,-49.93989605030947,marília,SP
17527,-22.21916128024567,-49.97451919600776,marília,SP
17501,-22.22220283939627,-49.946804236482066,marília,SP
17509,-22.211733546836147,-49.9460276444997,marília,SP
17550,-22.01089936399945,-49.78994999270881,julio mesquita,SP
17504,-22.213739730162043,-49.958209963386764,marília,SP
17520,-22.239244980504857,-49.92492142700052,marília,SP
17600,-21.934692744288483,-50.51377251610482,tupa,SP
17602,-21.93046445797703,-50.49806473087206,tupa,SP
17604,-21.943187546487607,-50.51667597488978,tupa,SP
17680,-21.858308451940815,-50.68892013879645,iacri,SP
17606,-21.92834493379286,-50.525329094576,tupã,SP
17605,-21.935015926230946,-50.5246822824982,tupã,SP
17690,-21.921338855590662,-50.73222682174187,bastos,SP
17601,-21.92692282234649,-50.514284367105276,tupã,SP
17670,-22.06949377314427,-50.303983055779376,quintana,SP
17625,-22.082932678929353,-50.540399184704285,tupa,SP
17650,-22.003525802296455,-50.38765163430025,herculandia,SP
17603,-21.942138233790548,-50.50085917529515,tupã,SP
17607,-21.92101144414746,-50.522621436845796,tupa,SP
17700,-21.795702554484613,-50.87915583052283,osvaldo cruz,SP
17720,-21.624520873298955,-50.85928900089271,salmourão,SP
17740,-21.72574547887413,-50.72365621942118,rinópolis,SP
17780,-21.723493058543173,-51.019114141531645,lucelia,SP
17760,-21.769490449386804,-50.96190701614918,inubia paulista,SP
17730,-21.78158333400454,-50.791479716080566,parapua,SP
17800,-21.684825270528467,-51.07590950501799,adamantina,SP
17870,-21.676775147441617,-51.38060925379039,flora rica,SP
17810,-21.79608569086669,-51.18213886034931,mariápolis,SP
17830,-21.614504477133085,-51.17169687942883,flórida paulista,SP
17880,-21.56782539336252,-51.35151749706476,irapuru,SP
17890,-21.511846854087022,-51.435536843894546,junqueirópolis,SP
17860,-21.56314540440269,-51.263263115225286,pacaembu,SP
17900,-21.48668380788839,-51.5339550745964,dracena,SP
17980,-21.361997990943383,-51.85656457164042,panorama,SP
17950,-21.33245586320039,-51.64596990139045,nova guataporanga,SP
17940,-21.351955174569426,-51.75351328681329,santa mercedes,SP
17920,-21.48976038732817,-51.70105360028869,ouro verde,SP
17905,-24.228585747957283,-46.883412703037685,jamaica,SP
17930,-21.385946015323995,-51.57361971609362,tupi paulista,SP
17990,-21.312255844330174,-51.835657550591534,pauliceia,SP
17960,-21.299468617508854,-51.5678132069837,monte castelo,SP
18015,-23.502351815244943,-47.43176875148674,sorocaba,SP
18017,-23.492067280983086,-47.4109681965565,sorocaba,SP
18010,-23.500400347311317,-47.45905411452397,sorocaba,SP
18021,-23.50815116877034,-47.42916044434622,sorocaba,SP
18090,-23.482617572339926,-47.44782483931694,sorocaba,SP
18056,-23.507062255105787,-47.503617118136276,sorocaba,SP
18072,-23.433856971895974,-47.50933597964965,sorocaba,SP
18060,-23.491733513286565,-47.47028798630025,sorocaba,SP
18081,-23.476921354757042,-47.44986490893234,sorocaba,SP
18070,-23.47358559213853,-47.48348534360094,sorocaba,SP
18079,-23.435636861520567,-47.471260125435194,sorocaba,SP
18086,-23.44754572186921,-47.44719246119372,sorocaba,SP
18065,-23.485243653228608,-47.47987994262677,sorocaba,SP
18075,-23.474638753996047,-47.46722002132999,sorocaba,SP
18077,-23.453950497296965,-47.47408415379741,sorocaba,SP
18045,-23.518891084497632,-47.485158869868016,sorocaba,SP
18047,-23.52207894767465,-47.46306280742073,sorocaba,SP
18043,-23.505621792377077,-47.478622123135416,sorocaba,SP
18030,-23.510380659106605,-47.45951951656533,sorocaba,SP
18035,-23.501207974226794,-47.46184139356614,sorocaba,SP
18052,-23.5341340282984,-47.50130818131877,sorocaba,SP
18050,-23.51458023019705,-47.500253879981315,sorocaba,SP
18054,-23.49366255558067,-47.52355978260048,sorocaba,SP
18095,-23.489686127230772,-47.449690674518564,sorocaba,SP
18087,-23.456992923193397,-47.40135753892233,sorocaba,SP
18078,-23.43804830243421,-47.46770745976448,sorocaba,SP
18085,-23.471718541358182,-47.43527263235573,sorocaba,SP
18074,-23.454081635055946,-47.48774931626625,sorocaba,SP
18080,-23.485298254970473,-47.45963524223723,sorocaba,SP
18076,-23.464038706314103,-47.47154944122775,sorocaba,SP
18013,-23.49148361145216,-47.4341070497386,sorocaba,SP
18051,-23.518131305989368,-47.50361921757126,sorocaba,SP
18055,-23.498785561398716,-47.500055880022636,sorocaba,SP
18057,-23.479912459196846,-47.509821367458166,sorocaba,SP
18040,-23.505588013122548,-47.46982036739334,sorocaba,SP
18053,-23.501328580324405,-47.51890736928301,sorocaba,SP
18061,-23.495543759331824,-47.48489909792565,sorocaba,SP
18066,-23.481096491272634,-47.49531178071998,sorocaba,SP
